Nome Instituição,CNPJ Instituição,Município Instituição,UF,Compra,Inserção,Modalidade da Compra,Código BR,Descrição CATMAT,Unidade Fornecimento,Genérico,CNPJ Fornecedor,Fornecedor,CNPJ Fabricante,Fabricante,Qtd Itens Comprados,Preço Unitário,Preço Total
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,268162,"MICONAZOL NITRATO, DOSAGEM:2%, APRESENTAÇÃO:CREME VAGINAL",Bisnaga,N,03.652.030/0003-32,Centermedi-Comercio De Produtos Hospitalares Ltda,19.570.700/0000-00,Hipolabor Farmaceutica Ltda,100,7.8,780.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,327766,"CARBONATO DE CÁLCIO, COMPOSIÇÃO:ASSOCIADO COM VITAMINA D3, CONCENTRAÇÃO:600 MG + 200 UI",Comprimido,N,06.974.929/0001-06,Noroeste Medicamentos Ltda,08.556.300/0000-0,Imec-Industria De Medicamentos Custodia Ltda,4000,0.08,320.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,271154,"INSULINA, ORIGEM:HUMANA, TIPO:REGULAR, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL",Frasco,N,06.974.929/0001-06,Noroeste Medicamentos Ltda,82.278.000/0000-00,Novo Nordisk Farmaceutica Do Brasil Ltda,20,23.03,460.6
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,339565,"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO DE ANÁLISE:QUANTITATIVO DE GLICOSE, CARACTERÍSTICAS ADICIONAIS:CAPILAR, APRESENTAÇÃO:TIRA",Unidade,N,05.343.029/0001-90,Medlevensohn Comercio E Representacoes De Produtos Hospitalares Ltda,59.506.100/0000-00,Uniao Textil Comercio E Beneficiamento De Produtos De Algodao Ltda,600,17.0,10200.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,267712,"OMEPRAZOL, CONCENTRAÇÃO:20 MG",Cápsula,N,46.116.717/0001-02,Cirurgica Prime Ltda,18.324.300/0000-00,Belfar Ltda,9000,0.04,360.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,269846,"LIDOCAÍNA CLORIDRATO, DOSAGEM:2%, APRESENTAÇÃO:GELÉIA",Bisnaga,N,03.652.030/0003-32,Centermedi-Comercio De Produtos Hospitalares Ltda,02.013.000/0000-0,Pharlab Industria Farmaceutica S.A,100,3.9,390.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,267502,"ÁCIDO ACETILSALICÍLICO, DOSAGEM:100 MG",Comprimido,N,03.652.030/0003-32,Centermedi-Comercio De Produtos Hospitalares Ltda,08.055.634/0001-53,Imec-Industria De Medicamentos Custodia Ltda,10000,0.03,300.0
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,267081,"FENOFIBRATO, DOSAGEM:200 MG",Cápsula,N,10.448.145/0001-03,Grams & Grams Ltda.,57.507.378/0003-65,Ems S/A,15201,0.7089,10775.9889
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,266863,"METRONIDAZOL, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",Frasco,S,10.448.145/0001-03,Grams & Grams Ltda.,57.507.378/0003-65,Ems S/A,4721,5.449,25724.729
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,433250,"EXTRATO MEDICINAL, PRINCÍPIO ATIVO:ALCACHOFRA (CYNARA SCOLYMUS L.), CONCENTRAÇÃO:312,5 MG",Comprimido,N,04.162.170/0001-23,Estratti Vegetali Farmacia E Manipulacao Ltda,02.433.631/0001-20,Aspen Pharma Industria Farmaceutica Ltda,7651,42.0,321342.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,298768,"PAROXETINA CLORIDRATO, DOSAGEM:10 MG",Comprimido,N,25.279.552/0001-01,Distribuidora De Medicamentos Backes Ltda,03.855.700/0000-0,Geolab Industria Farmaceutica S/A,3000,0.65,1950.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,401890,"CIANOCOBALAMINA, COMPOSIÇÃO:ASSOCIADA COM PIRIDOXINA E TIAMINA, CONCENTRAÇÃO:5 MG + 100 MG + 100 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",Ampola,N,20.657.155/0001-02,Ilg Comercial Ltda,59.476.800/0000-00,Procter & Gamble Do Brasil Ltda.,500,4.77,2385.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,267654,"ESPIRONOLACTONA, DOSAGEM:100 MG",Comprimido,N,20.657.155/0001-02,Ilg Comercial Ltda,57.507.400/0000-00,Ems S/A,1000,0.58,580.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,376767,"IVERMECTINA, CONCENTRAÇÃO:6 MG",Comprimido,N,20.657.155/0001-02,Ilg Comercial Ltda,57.507.400/0000-00,Ems S/A,300,0.24,72.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,400436,"VALPROATO DE SÓDIO, COMPOSIÇÃO:ASSOCIADO AO ÁCIDO VALPRÓICO, CONCENTRAÇÃO:333 MG + 145 MG, FORMA FARMACÊUTICA:LIBERAÇÃO PROLONGADA",Comprimido,N,20.657.155/0001-02,Ilg Comercial Ltda,04.994.000/0000-0,Santisa Laboratorio Farmaceutico S.A,720,1.88,1353.6
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,267569,"DILTIAZEM CLORIDRATO, DOSAGEM:30 MG",Comprimido,N,20.657.155/0001-02,Ilg Comercial Ltda,57.507.400/0000-00,Ems S/A,1000,0.14,140.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,276260,"RAMIPRIL, CONCENTRAÇÃO:2,5MG",Comprimido,N,20.657.155/0001-02,Ilg Comercial Ltda,61.230.300/0000-00,Libbs Farmaceutica Ltda,720,1.61,1159.2
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,388713,"PREGABALINA, CONCENTRAÇÃO:50 MG",Cápsula,S,20.657.155/0001-02,Ilg Comercial Ltda,10.588.595/0010-92,Sanofi Medley Farmaceutica Ltda,2500,0.57,1425.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,342134,"HIDROCORTISONA, COMPOSIÇÃO:SAL SUCCINATO SÓDICO, CONCENTRAÇÃO:500 MG, FORMA FARMACÊUTICA:PÓ LIÓFILO P/ INJETÁVEL",Frasco-Ampola,N,23.121.920/0001-63,Marymed Distribuidora De Medicamentos E Correlatos Ltda,17.159.200/0000-00,Laboratorio Teuto Brasileiro S/A,500,4.91,2455.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,267666,"FUROSEMIDA, COMPOSIÇÃO:10 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",Ampola,N,25.279.552/0001-01,Distribuidora De Medicamentos Backes Ltda,04.994.000/0000-0,Santisa Laboratorio Farmaceutico S.A,500,0.9,450.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,268439,"CLARITROMICINA, DOSAGEM:500 MG",Comprimido,N,20.657.155/0001-02,Ilg Comercial Ltda,57.507.400/0000-00,Ems S/A,600,1.5,900.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,448563,"FLUTICASONA, COMPOSIÇÃO:FUORATO, CONCENTRAÇÃO:27,5 MCG/DOSE, FORMA FARMACÊUTICA:SPRAY NASAL",Embalagem,N,20.657.155/0001-02,Ilg Comercial Ltda,33.247.700/0000-00,Glaxosmithkline Brasil Ltda,50,56.67,2833.5
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,267625,"CEFALEXINA, DOSAGEM:500 MG",Comprimido,N,23.121.920/0001-63,Marymed Distribuidora De Medicamentos E Correlatos Ltda,17.159.200/0000-00,Laboratorio Teuto Brasileiro S/A,2000,0.69,1380.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,353813,"MIRTAZAPINA, CONCENTRAÇÃO:15 MG, FORMA FARMACÊUTICA:ORODISPERSÍVEL",Comprimido,N,20.657.155/0001-02,Ilg Comercial Ltda,57.507.400/0000-00,Ems S/A,2300,0.95,2185.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,267651,"ENALAPRIL MALEATO, DOSAGEM:10 MG",Comprimido,N,23.121.920/0001-63,Marymed Distribuidora De Medicamentos E Correlatos Ltda,19.570.700/0000-00,Hipolabor Farmaceutica Ltda,2000,0.03,60.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,267741,"PREDNISONA, DOSAGEM:5 MG",Comprimido,N,25.279.552/0001-01,Distribuidora De Medicamentos Backes Ltda,19.570.700/0000-00,Hipolabor Farmaceutica Ltda,500,0.06,30.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,269954,"BROMOPRIDA, DOSAGEM:10 MG",Comprimido,N,20.657.155/0001-02,Ilg Comercial Ltda,57.507.400/0000-00,Ems S/A,3000,0.16,480.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,272454,"CARBAMAZEPINA, DOSAGEM:20 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",Frasco,N,00.656.468/0001-39,Soma/Pr Comercio De Produtos Hospitalares Ltda,19.570.700/0000-00,Hipolabor Farmaceutica Ltda,50,7.51,375.5
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,267378,"NISTATINA, DOSAGEM:100.000 UI/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",Frasco,N,81.706.251/0001-98,Promefarma Medicamentos E Produtos Hospitalares Ltda,73.856.600/0000-00,"Prati, Donaduzzi & Cia Ltda",50,4.94,247.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,270622,"ESCOPOLAMINA BUTILBROMETO, APRESENTAÇÃO:ASSOCIADA COM DIPIRONA SÓDICA, DOSAGEM:6,67MG + 333MG/ML, INDICAÇÃO:SOLUÇÃO ORAL",Frasco,N,02.816.696/0001-54,Pontamed Farmaceutica Ltda,19.570.700/0000-00,Hipolabor Farmaceutica Ltda,1000,5.6,5600.0
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,272382,"VENLAFAXINA, COMPOSIÇÃO:SAL CLORIDRATO, CONCENTRAÇÃO:75 MG",Cápsula,N,81.706.251/0001-98,Promefarma Medicamentos E Produtos Hospitalares Ltda,04.301.884/0001-75,Aurobindo Pharma Industria Farmaceutica Limitada,327901,0.37,121323.37
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,273711,"NIMESULIDA, DOSAGEM:50 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL - GOTAS",Frasco,N,10.448.145/0001-03,Grams & Grams Ltda.,57.507.378/0003-65,Ems S/A,2581,1.559,4023.779
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,282882,"ROSUVASTATINA, COMPOSIÇÃO:CÁLCICA, CONCENTRAÇÃO:20 MG",Comprimido,S,10.448.145/0001-03,Grams & Grams Ltda.,57.507.378/0003-65,Ems S/A,121481,0.274,33285.794
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,425580,"ZOLPIDEM, CONCENTRAÇÃO:5 MG",Comprimido,N,81.706.251/0001-98,Promefarma Medicamentos E Produtos Hospitalares Ltda,49.475.800/0000-00,Biolab Sanus Farmaceutica Ltda,5000,0.71,3550.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,272589,"DIVALPROATO DE SÓDIO, DOSAGEM:500 MG",Comprimido,N,06.974.929/0001-06,Noroeste Medicamentos Ltda,61.190.100/0000-00,Eurofarma Laboratorios S.A.,2000,1.0,2000.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,267691,"METFORMINA CLORIDRATO, DOSAGEM:850 MG",Comprimido,N,07.752.236/0001-23,Medilar Importacao E Distribuicao De Produtos Medico Hospitalares S/A,73.856.600/0000-00,"Prati, Donaduzzi & Cia Ltda",10000,0.12,1200.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,355794,"MOXIFLOXACINO, COMPOSIÇÃO:ASSOCIADA À DEXAMETASONA FOSFATO DISSÓDICO, CONCENTRAÇÃO:5 MG + 1 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO OFTÁLMICA",Frasco,N,23.228.076/0001-74,Cmh - Central De Medicamentos Hospitalares Ltda,61.190.100/0000-00,Eurofarma Laboratorios S.A.,60,37.59,2255.4
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,362802,"VILDAGLIPTINA, CONCENTRAÇÃO:50 MG",Comprimido,N,08.157.293/0001-27,Natcofarma Do Brasil Ltda,08.157.293/0001-27,Natcofarma Do Brasil Ltda,2500,1.02,2550.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,448635,"CETOPROFENO, CONCENTRAÇAO:150 MG, FORMA FARMACEUTICA:LIBERAÇÃO PROLONGADA",Comprimido,N,41.365.113/0001-78,Nova Medicamentos Ltda,45.992.100/0000-00,Germed Farmaceutica Ltda,1000,0.64,640.0
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,271217,"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:500MG + 125MG",Comprimido,N,26.419.311/0001-83,Lumann Distribuidora De Medicamentos Ltda,57.507.378/0003-65,Ems S/A,4001,3.0,12003.0
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,267281,"ESCOPOLAMINA BUTILBROMETO, DOSAGEM:10 MG/ML, INDICAÇÃO:SOLUÇÃO ORAL",Frasco,N,02.816.696/0001-54,Pontamed Farmaceutica Ltda,19.570.720/0001-10,Hipolabor Farmaceutica Ltda,11483,6.05,69472.15
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,267516,"ATENOLOL, DOSAGEM:25 MG",Comprimido,N,26.419.311/0001-83,Lumann Distribuidora De Medicamentos Ltda,61.286.647/0001-16,Sandoz Do Brasil Industria Farmaceutica Ltda.,146401,0.03,4392.03
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,292774,"EXTRATO MEDICINAL, PRINCÍPIO ATIVO:PEUMUS BOLDUS,RHAMNUS PURSHIANA E RHEUM P. LINNÉ, COMPOSIÇÃO:COMPOSIÇÃO: BOLDINA,EMODINA E COMP.ANTRAQUINÔNICOS, CONCENTRAÇÃO:0,01 MG + 0,3 MG + 0,34 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL",Frasco,N,04.162.170/0001-23,Estratti Vegetali Farmacia E Manipulacao Ltda,01.858.973/0001-29,Airela Industria Farmaceutica Ltda,550,42.0,23100.0
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,273009,"FLUOXETINA, DOSAGEM:20 MG",Cápsula,N,26.419.311/0001-83,Lumann Distribuidora De Medicamentos Ltda,17.159.229/0001-76,Laboratorio Teuto Brasileiro S/A,5001,0.09,450.09
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,327566,"ÁCIDO TRANEXÂMICO, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",Ampola,N,26.419.311/0001-83,Lumann Distribuidora De Medicamentos Ltda,05.254.971/0001-81,Zydus Nikkho Farmaceutica Ltda,7561,4.24,32058.64
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,383750,"LACTULOSE, CONCENTRAÇÃO:667 MG/ML, FORMA FARMACEUTICA:XAROPE",Frasco,N,26.419.311/0001-83,Lumann Distribuidora De Medicamentos Ltda,61.082.426/0002-07,Cosmed Industria De Cosmeticos E Medicamentos S.A.,201,4.99,1002.99
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,267647,"DIGOXINA, DOSAGEM:0,25 MG",Comprimido,N,46.116.717/0001-02,Cirurgica Prime Ltda,17.159.200/0000-00,Laboratorio Teuto Brasileiro S/A,1000,0.17,170.0
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,276948,"TRAZODONA CLORIDRATO, DOSAGEM:50 MG",Comprimido,N,26.419.311/0001-83,Lumann Distribuidora De Medicamentos Ltda,05.254.971/0001-81,Zydus Nikkho Farmaceutica Ltda,27801,0.24,6672.24
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,273255,"OXCARBAZEPINA, DOSAGEM:60 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",Frasco,N,26.419.311/0001-83,Lumann Distribuidora De Medicamentos Ltda,60.665.981/0001-18,Uniao Quimica Farmaceutica Nacional S A,1401,37.06,51921.06
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,270612,"BENZILPENICILINA, APRESENTAÇÃO:BENZATINA, DOSAGEM:1.200.000UI, USO:INJETÁVEL",Frasco-Ampola,N,26.419.311/0001-83,Lumann Distribuidora De Medicamentos Ltda,17.159.229/0001-76,Laboratorio Teuto Brasileiro S/A,151,6.2,936.2
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,268236,"CLORETO DE SÓDIO, PRINCÍPIO ATIVO:0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO:SISTEMA FECHADO",Frasco,N,85.247.385/0001-49,Prosaude Distribuidora De Medicamentos Ltda,01.784.792/0001-03,Equiplex Industria Farmaceutica Ltda -,109913,4.0,439652.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,272588,"DIVALPROATO DE SÓDIO, DOSAGEM:250 MG",Comprimido,N,23.228.076/0001-74,Cmh - Central De Medicamentos Hospitalares Ltda,61.190.100/0000-00,Eurofarma Laboratorios S.A.,2000,0.55,1100.0
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,268236,"CLORETO DE SÓDIO, PRINCÍPIO ATIVO:0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO:SISTEMA FECHADO",Frasco,N,85.247.385/0001-49,Prosaude Distribuidora De Medicamentos Ltda,01.784.792/0001-03,Equiplex Industria Farmaceutica Ltda -,39812,3.39,134962.68
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,268236,"CLORETO DE SÓDIO, PRINCÍPIO ATIVO:0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO:SISTEMA FECHADO",Frasco,N,85.247.385/0001-49,Prosaude Distribuidora De Medicamentos Ltda,01.784.792/0001-03,Equiplex Industria Farmaceutica Ltda -,36637,4.0,146548.0
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,385424,"EXTRATO MEDICINAL, PRINCÍPIO ATIVO:ALCACHOFRA (CYNARA SCOLYMUS L.), COMPOSIÇÃO:E ASSOCIAÇÕES, FORMA FARMACÊUTICA:FORMA ORAL SÓLIDA",Drágea,N,04.162.170/0001-23,Estratti Vegetali Farmacia E Manipulacao Ltda,01.858.973/0001-29,Airela Industria Farmaceutica Ltda,2550,45.0,114750.0
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,272588,"DIVALPROATO DE SÓDIO, DOSAGEM:250 MG",Comprimido,S,26.419.311/0001-83,Lumann Distribuidora De Medicamentos Ltda,05.254.971/0001-81,Zydus Nikkho Farmaceutica Ltda,27750,0.69,19147.5
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,426103,"EXTRATO MEDICINAL, PRINCÍPIO ATIVO: MENTHA PIPERITA, CONCENTRAÇÃO:750 MG",Comprimido,N,04.162.170/0001-23,Estratti Vegetali Farmacia E Manipulacao Ltda,61.150.447/0001-31,Laboratorios Baldacci Ltda Em Recuperacao Judicial,6601,2.5,16502.5
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,448582,"PIRIDOXINA, COMPOSIÇÃO:CLORIDRATO, CONCENTRAÇÃO:40 MG",Comprimido,N,26.419.311/0001-83,Lumann Distribuidora De Medicamentos Ltda,75.014.167/0001-00,Nunesfarma Distribuidora De Produtos Farmaceuticos Ltda,17001,0.63,10710.63
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,267140,"AZITROMICINA, DOSAGEM:500 MG",Comprimido,N,26.419.311/0001-83,Lumann Distribuidora De Medicamentos Ltda,17.875.154/0001-20,Medquimica Industria Farmaceutica Ltda.,4001,0.82,3280.82
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,472836,"SULFATO DE ZINCO, CONCENTRAÇÃO:20 MG, FORMA FARMACEUTICA:COMPRIMIDO DISPERSÍVEL",Comprimido,N,04.162.170/0001-23,Estratti Vegetali Farmacia E Manipulacao Ltda,57.507.378/0001-01,Ems S/A,17201,0.75,12900.75
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,426292,"EXTRATO MEDICINAL, PRINCÍPIO ATIVO:RHAMNUS PURSHIANA DC., CONCENTRAÇÃO:380 MG",Cápsula,N,04.162.170/0001-23,Estratti Vegetali Farmacia E Manipulacao Ltda,08.939.548/0001-03,Infan Industria Quimica Farmaceutica Nacional S/A,14701,0.73,10731.73
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,448838,"ACEBROFILINA, CONCENTRAÇÃO:5 MG/ML, FORMA FARMACEUTICA:XAROPE",Frasco,N,03.652.030/0003-32,Centermedi-Comercio De Produtos Hospitalares Ltda,05.161.069/0001-10,Brainfarma Industria Quimica E Farmaceutica S.A.,19973,6.4,127827.2
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,268111,"HIDRALAZINA, DOSAGEM:25 MG",Drágea,N,29.614.830/0001-90,Mediton Farmaceutica Ltda -,56.994.502/0001-30,Novartis Biociencias Sa,28201,0.3844,10840.4644
Consorcio Intermunicipal De Saude Do Sudoeste - Consud,00.333.678/0001-96,Francisco Beltrao,Pr,45453,45530.0,Pregão,388712,"PREGABALINA, CONCENTRAÇÃO:75 MG",Cápsula,N,29.614.830/0001-90,Mediton Farmaceutica Ltda -,45.992.062/0001-65,Germed Farmaceutica Ltda,86921,0.214,18601.094
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,267743,"PREDNISONA, DOSAGEM:20 MG",Comprimido,N,00.656.468/0001-39,Soma/Pr Comercio De Produtos Hospitalares Ltda,19.570.700/0000-00,Hipolabor Farmaceutica Ltda,1000,0.14,140.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,437160,"CLORETO DE SÓDIO, CONCENTRAÇAO:0,9 %, FORMA FARMACEUTICA:SOLUÇÃO NASAL",Frasco,N,25.279.552/0001-01,Distribuidora De Medicamentos Backes Ltda,06.283.300/0000-0,Farmace - Industria Quimico-Farmaceutica Cearense Ltda,100,5.0,500.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,269388,"DEXAMETASONA, DOSAGEM:4 MG",Comprimido,N,20.657.155/0001-02,Ilg Comercial Ltda,57.507.400/0000-00,Ems S/A,1000,0.17,170.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,274918,"RETINOL, COMPOSIÇÃO:ASSOCIADO C/AMINOÁCIDOS+ METIONINA+ CLORANFENICOL, CONCENTRAÇÃO:10.000UI + 25MG + 5MG + 5MG/G, APLICAÇÃO:POMADA OFTÁLMICA",Bisnaga,N,23.121.920/0001-63,Marymed Distribuidora De Medicamentos E Correlatos Ltda,44.734.700/0000-00,Cristalia Produtos Quimicos Farmaceuticos Ltda,30,11.99,359.7
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,269462,"ALENDRONATO DE SÓDIO, DOSAGEM:70 MG",Comprimido,N,20.657.155/0001-02,Ilg Comercial Ltda,57.507.400/0000-00,Ems S/A,150,0.27,40.5
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,285686,"EZETIMIBA, CONCENTRAÇÃO:10 MG",Comprimido,N,20.657.155/0001-02,Ilg Comercial Ltda,57.507.400/0000-00,Ems S/A,5000,0.45,2250.0
Fundo Municipal De Saude De Florida,08.703.778/0001-79,Florida,Pr,45453,45531.0,Pregão,397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",Comprimido,N,25.279.552/0001-01,Distribuidora De Medicamentos Backes Ltda,48.344.700/0000-00,Althaia S.A. Industria Farmaceutica,1080,3.1,3348.0
